runId,threadId,publishedAt,claimedAt,completedAt,timeToPickupMs,durationMs,secondMessage,reconnected,status
25ba4b45-a789-46ac-bd31-1d9582df0dac,load-w1-u100-u47,1782909507371,1782909640875,1782909773415,133504,266044,false,false,done
77668cc2-0a80-4bfc-bef6-7d9e6eb44bc6,load-w1-u100-u47,1782909507374,1782909641748,1782909773415,134374,266041,true,false,done
63211fc6-51c6-4cb7-8d92-a8aacf6124ff,load-w1-u100-u48,1782909507403,1782909643266,1782909773415,135863,266012,false,false,done
5b4aaec0-8643-4cf3-8276-4d6066f6c599,load-w1-u100-u49,1782909507432,1782909644987,1782909773415,137555,265983,false,false,done
1aea24e0-4139-41dd-b1c6-30a61ea6d355,load-w1-u100-u50,1782909507462,1782909645624,1782909773415,138162,265953,false,false,done
803b3e6d-8490-4bce-bba1-a92640c2ddbf,load-w1-u100-u51,1782909507492,1782909647270,1782909773415,139778,265923,false,false,done
817e4bdf-c9b4-4282-98e4-0899f030b5e2,load-w1-u100-u51,1782909507495,1782909649042,1782909773415,141547,265920,true,false,done
e7339535-f7c4-4c7c-b8c4-741c30d58d81,load-w1-u100-u52,1782909507523,1782909651064,1782909773415,143541,265892,false,false,done
39d8c4d5-7fa7-44fc-b7f0-7bb395231efa,load-w1-u100-u53,1782909507553,1782909651950,1782909773415,144397,265862,false,true,done
59428c35-7df7-4d4a-8f86-b4738051a35f,load-w1-u100-u54,1782909507584,1782909652807,1782909773415,145223,265831,false,true,done
fcdefba9-a1e0-4b67-a0a8-0f3775f99d04,load-w1-u100-u55,1782909507615,1782909654291,1782909773415,146676,265800,false,true,done
1ea55cf4-ef29-4c39-b124-ac2ad28d2d99,load-w1-u100-u55,1782909507622,1782909655167,1782909773415,147545,265793,true,false,done
705b4ad7-f23e-4873-a99a-14ee7df49b5e,load-w1-u100-u56,1782909507642,1782909655796,1782909773415,148154,265773,false,false,done
5b601c81-2626-4a53-9404-a6f6ef11d7f7,load-w1-u100-u57,1782909507670,1782909657830,1782909773415,150160,265745,false,false,done
3233e00b-f880-45d1-a6ee-67fe233ed4ef,load-w1-u100-u57,1782909507673,1782909660255,1782909773415,152582,265742,true,false,done
bd9054ac-a8b4-4d5f-b154-aba3982e3dcd,load-w1-u100-u58,1782909507702,1782909661945,1782909773415,154243,265713,false,true,done
12eb99b0-305a-44b4-815e-59798d43dca6,load-w1-u100-u59,1782909507732,1782909665028,1782909773415,157296,265683,false,false,done
6c4d524f-42d0-4284-a24b-b8a6a1dbe235,load-w1-u100-u60,1782909507760,1782909669168,1782909773415,161408,265655,false,false,done
314df661-a1ae-4a19-9c50-d1f6a4cfe1ef,load-w1-u100-u61,1782909507792,1782909672461,1782909773415,164669,265623,false,false,done
eca69993-6b2c-4237-8fde-fd3669effee8,load-w1-u100-u62,1782909507823,1782909672964,1782909773415,165141,265592,false,true,done
8b350ae1-e953-4994-a8a4-295780581b1c,load-w1-u100-u63,1782909507855,1782909673461,1782909773415,165606,265560,false,false,done
8834bae3-0215-4033-8946-251f5aa3b8e2,load-w1-u100-u64,1782909507883,1782909675908,1782909773415,168025,265532,false,false,done
b95b4d11-29d8-4b93-b1fd-b1a4ab9c5011,load-w1-u100-u65,1782909507913,1782909679015,1782909773415,171102,265502,false,false,done
67d20478-9b74-4f77-ae6b-84af3f59b058,load-w1-u100-u66,1782909507942,1782909679753,1782909773415,171811,265473,false,false,done
1563b8d9-6842-435e-b1c0-58d2b2b437af,load-w1-u100-u67,1782909507974,1782909683687,1782909773415,175713,265441,false,false,done
b08bf1d6-56f9-4421-8e31-78b81c40d87f,load-w1-u100-u67,1782909507978,1782909684659,1782909773415,176681,265437,true,false,done
70a96771-aed4-4f31-bf7d-fba3dd96b4be,load-w1-u100-u68,1782909508002,1782909685134,1782909773415,177132,265413,false,true,done
90825c67-e3b5-4bac-b61b-4d1949f07be6,load-w1-u100-u69,1782909508031,1782909690854,1782909773415,182823,265384,false,true,done
7de4683a-4ec1-4aea-80c7-846958edcb15,load-w1-u100-u70,1782909508062,1782909691496,1782909773415,183434,265353,false,false,done
cb2a6171-817b-48ab-9309-bb709c9f4514,load-w1-u100-u70,1782909508067,1782909696621,1782909773415,188554,265348,true,false,done
b5550cf6-33e5-438e-8e0d-70af72e7dbc7,load-w1-u100-u71,1782909508091,1782909700049,1782909773415,191958,265324,false,false,done
457c4815-78b4-4dc0-b19f-0a1710abea8f,load-w1-u100-u72,1782909508124,1782909703190,1782909773415,195066,265291,false,true,done
43afb7f5-0a3e-42b0-a7e7-8d8c468dd5fa,load-w1-u100-u73,1782909508151,1782909703917,1782909773415,195766,265264,false,false,done
38841206-d20a-47ca-a436-95d93c26e825,load-w1-u100-u73,1782909508154,1782909706031,1782909773415,197877,265261,true,false,done
27860967-2137-46ff-9f05-a40c0d70b0df,load-w1-u100-u74,1782909508182,1782909707285,1782909773415,199103,265233,false,false,done
e80dd72e-7e82-4006-89e4-48ca52bd8741,load-w1-u100-u75,1782909508211,1782909709907,1782909773415,201696,265204,false,false,done
f46a60b8-34cf-4135-9725-3b0439e5f063,load-w1-u100-u75,1782909508217,1782909712310,1782909773415,204093,265198,true,false,done
30e3f111-9eb3-4a52-8bcd-5f65e6f69f8b,load-w1-u100-u76,1782909508241,1782909715712,1782909773415,207471,265174,false,true,done
8545572b-d1f0-4c93-b503-27ce4599c60f,load-w1-u100-u76,1782909508243,1782909716379,1782909773415,208136,265172,true,false,done
a07bc5e2-0d68-4325-a01c-035bc42b3abd,load-w1-u100-u77,1782909508273,1782909718208,1782909773415,209935,265142,false,false,done
9f078b64-5aba-4cce-8fc1-471085ddbe1a,load-w1-u100-u78,1782909508303,1782909720194,1782909773415,211891,265112,false,false,done
16901254-aefe-4ef9-9836-0989163d81e7,load-w1-u100-u79,1782909508334,1782909721337,1782909773415,213003,265081,false,true,done
70803d73-bc75-44aa-b120-7e2d5818319d,load-w1-u100-u80,1782909508362,1782909722346,1782909773415,213984,265053,false,false,done
7635c5d5-db86-48ff-bd51-bbd91bc9177f,load-w1-u100-u81,1782909508392,1782909723306,1782909773415,214914,265023,false,true,done
2d923b06-a18c-42dd-960d-860ade1cb5b9,load-w1-u100-u81,1782909508396,1782909724074,1782909773415,215678,265019,true,false,done
35e594aa-c148-4f37-924e-e71f08543739,load-w1-u100-u82,1782909508422,1782909724636,1782909773415,216214,264993,false,true,done
5a49e6ec-79f6-46de-8711-5461878e32ad,load-w1-u100-u83,1782909508452,1782909725305,1782909773415,216853,264963,false,false,done
47845fb6-3a5f-4b46-b6ba-8012267099d7,load-w1-u100-u83,1782909508456,1782909727762,1782909773415,219306,264959,true,false,done
1239378f-4151-4307-9b37-5a61b1c37c4e,load-w1-u100-u84,1782909508480,1782909729453,1782909773415,220973,264935,false,false,done
a2b3b9e9-fdd5-4463-87ac-34a7ce5c63a3,load-w1-u100-u85,1782909508514,1782909730631,1782909773415,222117,264901,false,false,done
278ab4af-964f-4d99-97d7-659f18484e23,load-w1-u100-u86,1782909508541,1782909734970,1782909773415,226429,264874,false,true,done
55cebd65-4cb3-4a03-8070-b362e51d56cf,load-w1-u100-u87,1782909508572,1782909735755,1782909773415,227183,264843,false,false,done
6245a069-69db-4522-8513-9c49c8c8fcf1,load-w1-u100-u87,1782909508576,1782909737013,1782909773415,228437,264839,true,false,done
66611809-6d29-46a9-a36c-f19514f28d77,load-w1-u100-u88,1782909508601,1782909738048,1782909773415,229447,264814,false,false,done
0a04b5ed-31cf-4877-bb82-593165fd37b1,load-w1-u100-u89,1782909508634,1782909739827,1782909773415,231193,264781,false,false,done
59160bb0-00e8-428c-80c8-63c3fdc1056d,load-w1-u100-u90,1782909508663,1782909740517,1782909773415,231854,264752,false,true,done
57e5a432-8d14-423b-8bf3-44acfa8251da,load-w1-u100-u90,1782909508667,1782909741784,1782909773415,233117,264748,true,false,done
5ecae5bf-938a-4958-a24d-9c086461f388,load-w1-u100-u91,1782909508692,1782909746970,1782909773415,238278,264723,false,true,done
efeabefe-21d5-4633-bae7-95026226dfeb,load-w1-u100-u91,1782909508696,1782909747813,1782909773415,239117,264719,true,false,done
be889245-d454-414f-9718-32266e2ecd05,load-w1-u100-u92,1782909508720,1782909752614,1782909773415,243894,264695,false,true,done
640b7759-36b1-4f33-9846-2c0c23977fef,load-w1-u100-u93,1782909508750,1782909756433,1782909773415,247683,264665,false,false,done
877698b4-a388-4882-9a55-fe45b61b729e,load-w1-u100-u94,1782909508782,1782909757498,1782909773415,248716,264633,false,false,done
6d58d3b4-0dd9-483f-8f5a-b9ad84eb4c0b,load-w1-u100-u95,1782909508811,1782909758589,1782909773415,249778,264604,false,false,done
e6cc38ee-3282-46a0-8e07-898391fe3d68,load-w1-u100-u95,1782909508815,1782909763417,1782909773415,254602,264600,true,false,done
474db0cc-c36a-4d2c-b727-fc7eac478a81,load-w1-u100-u96,1782909508842,1782909764812,1782909773415,255970,264573,false,false,done
d7b2b8eb-6121-4b02-8104-8ec74117cf10,load-w1-u100-u97,1782909508871,1782909766225,1782909773415,257354,264544,false,false,done
6abf050f-fd6c-4d84-9a0c-6272596cb42d,load-w1-u100-u98,1782909508903,1782909770014,1782909773415,261111,264512,false,false,done
fa58ecc2-76f0-492b-93b1-e5e39c88bd5e,load-w1-u100-u99,1782909508933,1782909771365,1782909773415,262432,264482,false,false,done
13c8ee6e-8fee-43f9-bd0a-45e3cdd7473c,load-w1-u100-u99,1782909508936,1782909773404,1782909774933,264468,265997,true,false,done
